TITLE = "Cylindrical Flow Velocity Data"
Variables="X","Y","Z","VX","VY", "VZ"
Zone I=    17, J=    17, K=     1, F=POINT
     0.063     0.000     0.625  -0.835679E-04   0.374000E-03   0.341447E-03
     0.125     0.000     0.625  -0.167168E-03   0.738582E-03   0.337908E-03
     0.188     0.000     0.625  -0.244562E-03   0.101195E-02   0.334731E-03
     0.250     0.000     0.625  -0.325867E-03   0.139401E-02   0.329154E-03
     0.313     0.000     0.625  -0.403083E-03   0.170033E-02   0.319376E-03
     0.375     0.000     0.625  -0.482882E-03   0.218963E-02   0.305888E-03
     0.438     0.000     0.625  -0.550967E-03   0.269676E-02   0.284889E-03
     0.500     0.000     0.625  -0.600501E-03   0.370076E-02   0.252352E-03
     0.563     0.000     0.625  -0.647805E-03   0.533559E-02   0.201991E-03
     0.625     0.000     0.625  -0.743890E-03   0.909907E-02   0.132491E-03
     0.688     0.000     0.625  -0.733054E-03   0.169520E-01   0.366444E-04
     0.750     0.000     0.625  -0.451014E-03   0.358286E-01  -0.943930E-04
     0.813     0.000     0.625  -0.346747E-03   0.770951E-01  -0.233770E-03
     0.875     0.000     0.625  -0.144324E-02   0.176610      -0.323546E-03
     0.938     0.000     0.625   0.996203E-04   0.453446      -0.318011E-03
     1.000     0.000     0.625    0.00000        1.00000        0.00000    
     0.000     0.000     0.688    0.00000        0.00000       0.463939E-03
     0.063     0.000     0.688  -0.679838E-04   0.720275E-03   0.483854E-03
     0.125     0.000     0.688  -0.154085E-03   0.153324E-02   0.492502E-03
     0.188     0.000     0.688  -0.227511E-03   0.222497E-02   0.492151E-03
     0.250     0.000     0.688  -0.306388E-03   0.302782E-02   0.485612E-03
     0.313     0.000     0.688  -0.379831E-03   0.375179E-02   0.474079E-03
     0.375     0.000     0.688  -0.457689E-03   0.465212E-02   0.456778E-03
     0.438     0.000     0.688  -0.526780E-03   0.556556E-02   0.431446E-03
     0.500     0.000     0.688  -0.586627E-03   0.694260E-02   0.391866E-03
     0.563     0.000     0.688  -0.645515E-03   0.892836E-02   0.325918E-03
     0.625     0.000     0.688  -0.759953E-03   0.128957E-01   0.235600E-03
     0.688     0.000     0.688  -0.773530E-03   0.209002E-01   0.103180E-03
     0.750     0.000     0.688  -0.529197E-03   0.392850E-01  -0.777960E-04
     0.813     0.000     0.688  -0.422817E-03   0.809380E-01  -0.317296E-03
     0.875     0.000     0.688  -0.135192E-02   0.181151      -0.503269E-03
     0.938     0.000     0.688   0.618904E-04   0.455361      -0.523081E-03
     1.000     0.000     0.688    0.00000        1.00000        0.00000    
     0.000     0.000     0.750    0.00000        0.00000       0.684475E-03
     0.063     0.000     0.750  -0.422657E-04   0.195827E-02   0.675043E-03
     0.125     0.000     0.750  -0.116791E-03   0.394236E-02   0.674168E-03
     0.188     0.000     0.750  -0.180063E-03   0.541705E-02   0.669094E-03
     0.250     0.000     0.750  -0.244114E-03   0.745613E-02   0.658281E-03
     0.313     0.000     0.750  -0.304963E-03   0.895240E-02   0.646560E-03
     0.375     0.000     0.750  -0.367806E-03   0.111513E-01   0.627168E-03
     0.438     0.000     0.750  -0.430004E-03   0.127752E-01   0.603037E-03
     0.500     0.000     0.750  -0.488210E-03   0.154607E-01   0.557389E-03
     0.563     0.000     0.750  -0.554450E-03   0.180145E-01   0.486862E-03
     0.625     0.000     0.750  -0.681847E-03   0.231439E-01   0.383645E-03
     0.688     0.000     0.750  -0.728290E-03   0.313069E-01   0.220749E-03
     0.750     0.000     0.750  -0.585676E-03   0.502920E-01  -0.568289E-04
     0.813     0.000     0.750  -0.529339E-03   0.902425E-01  -0.467458E-03
     0.875     0.000     0.750  -0.171847E-02   0.186610      -0.844061E-03
     0.938     0.000     0.750  -0.472993E-04   0.459580      -0.103560E-02
     1.000     0.000     0.750    0.00000        1.00000        0.00000    
     0.000     0.000     0.813    0.00000        0.00000       0.838641E-03
     0.063     0.000     0.813  -0.376224E-04   0.382566E-02   0.809657E-03
     0.125     0.000     0.813  -0.701282E-04   0.810815E-02   0.779998E-03
     0.188     0.000     0.813  -0.766624E-04   0.122825E-01   0.765538E-03
     0.250     0.000     0.813  -0.114445E-03   0.165173E-01   0.752335E-03
     0.313     0.000     0.813  -0.117160E-03   0.207832E-01   0.739320E-03
     0.375     0.000     0.813  -0.161271E-03   0.250649E-01   0.722314E-03
     0.438     0.000     0.813  -0.167204E-03   0.295088E-01   0.701018E-03
     0.500     0.000     0.813  -0.230531E-03   0.341158E-01   0.665004E-03
     0.563     0.000     0.813  -0.248672E-03   0.394221E-01   0.598514E-03
     0.625     0.000     0.813  -0.385364E-03   0.460333E-01   0.504805E-03
     0.688     0.000     0.813  -0.421278E-03   0.563289E-01   0.357107E-03
     0.750     0.000     0.813  -0.421264E-03   0.750701E-01   0.940668E-04
     0.813     0.000     0.813  -0.407074E-03   0.115405      -0.407091E-03
     0.875     0.000     0.813  -0.156316E-02   0.209105      -0.933252E-03
     0.938     0.000     0.813  -0.161551E-03   0.473294      -0.124434E-02
     1.000     0.000     0.813    0.00000        1.00000        0.00000    
     0.000     0.000     0.875    0.00000        0.00000       0.596767E-03
     0.063     0.000     0.875   0.764187E-05   0.103808E-01   0.622408E-03
     0.125     0.000     0.875   0.258979E-04   0.205940E-01   0.603321E-03
     0.188     0.000     0.875   0.175304E-03   0.304468E-01   0.596529E-03
     0.250     0.000     0.875   0.169347E-03   0.407424E-01   0.585270E-03
     0.313     0.000     0.875   0.327904E-03   0.509520E-01   0.581349E-03
     0.375     0.000     0.875   0.289129E-03   0.611851E-01   0.568811E-03
     0.438     0.000     0.875   0.462742E-03   0.717099E-01   0.558774E-03
     0.500     0.000     0.875   0.376993E-03   0.820210E-01   0.533367E-03
     0.563     0.000     0.875   0.546506E-03   0.933527E-01   0.503518E-03
     0.625     0.000     0.875   0.382237E-03   0.104935       0.458815E-03
     0.688     0.000     0.875   0.521828E-03   0.120258       0.402730E-03
     0.750     0.000     0.875   0.368409E-03   0.140740       0.192820E-03
     0.813     0.000     0.875   0.424348E-03   0.180755      -0.217134E-03
     0.875     0.000     0.875  -0.112081E-02   0.260807      -0.864376E-03
     0.938     0.000     0.875   0.207924E-03   0.512185      -0.130708E-02
     1.000     0.000     0.875    0.00000        1.00000        0.00000    
     0.000     0.000     0.938    0.00000        0.00000       0.252726E-03
     0.063     0.000     0.938   0.310710E-03   0.262573E-01   0.283466E-03
     0.125     0.000     0.938   0.528871E-03   0.543800E-01   0.318624E-03
     0.188     0.000     0.938   0.761977E-03   0.816986E-01   0.320142E-03
     0.250     0.000     0.938   0.100197E-02   0.109446       0.318365E-03
     0.313     0.000     0.938   0.122682E-02   0.136759       0.316800E-03
     0.375     0.000     0.938   0.145776E-02   0.164404       0.314449E-03
     0.438     0.000     0.938   0.167892E-02   0.191791       0.310325E-03
     0.500     0.000     0.938   0.188616E-02   0.219502       0.302306E-03
     0.563     0.000     0.938   0.209420E-02   0.247258       0.288293E-03
     0.625     0.000     0.938   0.228561E-02   0.275758       0.275840E-03
     0.688     0.000     0.938   0.243636E-02   0.305757       0.288431E-03
     0.750     0.000     0.938   0.250883E-02   0.339875       0.228889E-03
     0.813     0.000     0.938   0.246959E-02   0.385646      -0.393792E-04
     0.875     0.000     0.938   0.106018E-02   0.463099      -0.421463E-03
     0.938     0.000     0.938   0.124207E-02   0.641068      -0.925437E-03
     1.000     0.000     0.938    0.00000        1.00000        0.00000    
     0.000     0.000     1.000    0.00000        0.00000       0.653961E-04
     0.063     0.000     1.000    0.00000       0.625000E-01    0.00000    
     0.125     0.000     1.000    0.00000       0.125000        0.00000    
     0.188     0.000     1.000    0.00000       0.187500        0.00000    
     0.250     0.000     1.000    0.00000       0.250000        0.00000    
     0.313     0.000     1.000    0.00000       0.312500        0.00000    
     0.375     0.000     1.000    0.00000       0.375000        0.00000    
     0.438     0.000     1.000    0.00000       0.437500        0.00000    
     0.500     0.000     1.000    0.00000       0.500000        0.00000    
     0.563     0.000     1.000    0.00000       0.562500        0.00000    
     0.625     0.000     1.000    0.00000       0.625000        0.00000    
     0.688     0.000     1.000    0.00000       0.687500        0.00000    
     0.750     0.000     1.000    0.00000       0.750000        0.00000    
     0.813     0.000     1.000    0.00000       0.812500        0.00000    
     0.875     0.000     1.000    0.00000       0.875000        0.00000    
     0.938     0.000     1.000    0.00000       0.937500        0.00000    
     1.000     0.000     1.000    0.00000        1.00000        0.00000    
 
Zone I=    17, J=    17K=     1, F=POINT
     0.000     0.000     0.000    0.00000        0.00000       0.333626E-04
     0.063     0.000     0.000    0.00000       0.625000E-01    0.00000    
     0.125     0.000     0.000    0.00000       0.125000        0.00000    
     0.188     0.000     0.000    0.00000       0.187500        0.00000    
     0.250     0.000     0.000    0.00000       0.250000        0.00000    
     0.313     0.000     0.000    0.00000       0.312500        0.00000    
     0.375     0.000     0.000    0.00000       0.375000        0.00000    
     0.438     0.000     0.000    0.00000       0.437500        0.00000    
     0.500     0.000     0.000    0.00000       0.500000        0.00000    
     0.563     0.000     0.000    0.00000       0.562500        0.00000    
     0.625     0.000     0.000    0.00000       0.625000        0.00000    
     0.688     0.000     0.000    0.00000       0.687500        0.00000    
     0.750     0.000     0.000    0.00000       0.750000        0.00000    
     0.813     0.000     0.000    0.00000       0.812500        0.00000    
     0.875     0.000     0.000    0.00000       0.875000        0.00000    
     0.938     0.000     0.000    0.00000       0.937500        0.00000    
     1.000     0.000     0.000    0.00000        1.00000        0.00000    
     0.000     0.000     0.063    0.00000        0.00000      -0.696537E-03
     0.063     0.000     0.063   0.466121E-03   0.369027E-01  -0.679135E-03
     0.125     0.000     0.063   0.871248E-03   0.747511E-01  -0.646154E-03
     0.188     0.000     0.063   0.137550E-02   0.112642      -0.634438E-03
     0.250     0.000     0.063   0.180225E-02   0.150357      -0.624958E-03
     0.313     0.000     0.063   0.229746E-02   0.188296      -0.623394E-03
     0.375     0.000     0.063   0.270869E-02   0.226029      -0.615948E-03
     0.438     0.000     0.063   0.318538E-02   0.264206      -0.599088E-03
     0.500     0.000     0.063   0.358393E-02   0.302396      -0.573976E-03
     0.563     0.000     0.063   0.404149E-02   0.341669      -0.556911E-03
     0.625     0.000     0.063   0.424103E-02   0.382209      -0.498775E-03
     0.688     0.000     0.063   0.447634E-02   0.426542      -0.337661E-03
     0.750     0.000     0.063   0.450673E-02   0.477955      -0.853781E-04
     0.813     0.000     0.063   0.436698E-02   0.545282       0.262120E-03
     0.875     0.000     0.063   0.258729E-02   0.643699       0.666588E-03
     0.938     0.000     0.063   0.126079E-02   0.797945       0.126079E-02
     1.000     0.000     0.063    0.00000        1.00000        0.00000    
     0.000     0.000     0.125    0.00000        0.00000      -0.132102E-02
     0.063     0.000     0.125   0.289513E-03   0.205793E-01  -0.131433E-02
     0.125     0.000     0.125   0.541080E-03   0.406786E-01  -0.128077E-02
     0.188     0.000     0.125   0.809653E-03   0.610054E-01  -0.127097E-02
     0.250     0.000     0.125   0.104153E-02   0.808648E-01  -0.125837E-02
     0.313     0.000     0.125   0.131318E-02   0.101502      -0.125068E-02
     0.375     0.000     0.125   0.150124E-02   0.121414      -0.123158E-02
     0.438     0.000     0.125   0.177797E-02   0.142659      -0.120076E-02
     0.500     0.000     0.125   0.192676E-02   0.163402      -0.113854E-02
     0.563     0.000     0.125   0.216192E-02   0.186858      -0.104151E-02
     0.625     0.000     0.125   0.207724E-02   0.211981      -0.874211E-03
     0.688     0.000     0.125   0.215323E-02   0.244921      -0.534229E-03
     0.750     0.000     0.125   0.198653E-02   0.289676       0.347728E-04
     0.813     0.000     0.125   0.164557E-02   0.362946       0.931845E-03
     0.875     0.000     0.125  -0.289092E-03   0.484783       0.178744E-02
     0.938     0.000     0.125   0.770796E-04   0.704040       0.221988E-02
     1.000     0.000     0.125    0.00000        1.00000        0.00000    
     0.000     0.000     0.188    0.00000        0.00000      -0.164103E-02
     0.063     0.000     0.188   0.482836E-04   0.100738E-01  -0.166132E-02
     0.125     0.000     0.188   0.753888E-04   0.206195E-01  -0.166949E-02
     0.188     0.000     0.188   0.106025E-03   0.309000E-01  -0.167610E-02
     0.250     0.000     0.188   0.127422E-03   0.412588E-01  -0.167407E-02
     0.313     0.000     0.188   0.150038E-03   0.516391E-01  -0.166276E-02
     0.375     0.000     0.188   0.147794E-03   0.622253E-01  -0.163604E-02
     0.438     0.000     0.188   0.159314E-03   0.732304E-01  -0.158865E-02
     0.500     0.000     0.188   0.149018E-03   0.851313E-01  -0.150438E-02
     0.563     0.000     0.188   0.109062E-03   0.989942E-01  -0.135455E-02
     0.625     0.000     0.188  -0.656940E-04   0.116966      -0.110663E-02
     0.688     0.000     0.188  -0.173862E-03   0.143503      -0.660131E-03
     0.750     0.000     0.188  -0.135393E-03   0.187636       0.162070E-04
     0.813     0.000     0.188  -0.340375E-03   0.266593       0.111447E-02
     0.875     0.000     0.188  -0.136489E-02   0.410338       0.214102E-02
     0.938     0.000     0.188  -0.322937E-03   0.658960       0.257807E-02
     1.000     0.000     0.188    0.00000        1.00000        0.00000    
     0.000     0.000     0.250    0.00000        0.00000      -0.156302E-02
     0.063     0.000     0.250  -0.101085E-03   0.516203E-02  -0.157296E-02
     0.125     0.000     0.250  -0.219052E-03   0.101591E-01  -0.158123E-02
     0.188     0.000     0.250  -0.326609E-03   0.152560E-01  -0.158348E-02
     0.250     0.000     0.250  -0.441399E-03   0.203057E-01  -0.157546E-02
     0.313     0.000     0.250  -0.552825E-03   0.255510E-01  -0.155878E-02
     0.375     0.000     0.250  -0.682289E-03   0.310002E-01  -0.152029E-02
     0.438     0.000     0.250  -0.802146E-03   0.369620E-01  -0.146050E-02
     0.500     0.000     0.250  -0.917203E-03   0.440994E-01  -0.135539E-02
     0.563     0.000     0.250  -0.106195E-02   0.534174E-01  -0.118207E-02
     0.625     0.000     0.250  -0.128260E-02   0.678634E-01  -0.895339E-03
     0.688     0.000     0.250  -0.139993E-02   0.918941E-01  -0.439979E-03
     0.750     0.000     0.250  -0.126476E-02   0.136532       0.223327E-03
     0.813     0.000     0.250  -0.113983E-02   0.219215       0.105587E-02
     0.875     0.000     0.250  -0.204780E-02   0.372200       0.185024E-02
     0.938     0.000     0.250  -0.833181E-04   0.637884       0.173957E-02
     1.000     0.000     0.250    0.00000        1.00000        0.00000    
     0.000     0.000     0.313    0.00000        0.00000      -0.129789E-02
     0.063     0.000     0.313  -0.182144E-03   0.238270E-02  -0.129049E-02
     0.125     0.000     0.313  -0.366741E-03   0.491318E-02  -0.128731E-02
     0.188     0.000     0.313  -0.542945E-03   0.737984E-02  -0.127672E-02
     0.250     0.000     0.313  -0.722269E-03   0.993854E-02  -0.126096E-02
     0.313     0.000     0.313  -0.899697E-03   0.125711E-01  -0.123565E-02
     0.375     0.000     0.313  -0.108285E-02   0.155299E-01  -0.119595E-02
     0.438     0.000     0.313  -0.125730E-02   0.189983E-01  -0.112981E-02
     0.500     0.000     0.313  -0.140127E-02   0.237781E-01  -0.102716E-02
     0.563     0.000     0.313  -0.156341E-02   0.310103E-01  -0.855571E-03
     0.625     0.000     0.313  -0.174117E-02   0.437050E-01  -0.597681E-03
